national_rank,state_rank,yield,field_state,class,till_maturity_days,date_planted,planting_rate,row_spacing,number_of_rows,planter_make,planter_model,previous_year_crop,seed_treatment,soil_test,soil_test_year,tillage_practice,shallow_till,shallow_trips,deep_till,deep_trips,estimated_percent,product_1,product_2,product_3,product_4,product_5,product_6,product_7,product_8,product_9,harvest_population,nitrogen,phosphorus,potash,trace_element,manure,when_applied_fall,when_applied_spring,when_applied_at_planting,when_applied_side_dress,start_fertilizer,nitrogen_surface,nitrogen_surface_times,nitrogen_incorporated,nitrogen_incorporated_times,nitrogen_irrigation,nitrogen_irrigation_times,irrigated,method,acres_inches,tillage_practice1,harvester_make,harvester_model,total_acres,date_harvested,row_spacing_1,total_length_of_all_rows,total_rows_width,acres_harvested,total_bushels_harvested,bushels_per_acres,recheck,recheck_reason,total_length_of_all_rows_recheck,total_rows_width_recheck,acres_harvested_recheck,total_bushels_harvested_recheck,bushels_per_acres_recheck
98*,29,274.7615,NE,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",120,2019-05-13,40000,30,16,John Deere,1720 Stack-Fold MaxEmerge Plus,Soybeans,Acceleron,TRUE,2018,Strip-Till,FALSE,0,FALSE,0,50,Herbicide:Resicore,Herbicide:Atrazine 4L,Herbicide:Roundup PowerMax,NA,NA,NA,NA,NA,NA,39200,268,57,10,"B:6pt, Zn:1pt, S:43lbs, Mn:3pt",NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,TRUE,1,TRUE,2,TRUE,Sprinkler,2,Strip-Till,New Holland,CR7090,140,2019-10-24,30,22608,2.5,1.2975,356.503,274.7615,First Check,No recheck required,0,2.5,0,0,0
40,2,289.3719,OH,G:No-Till Irrigated Class,108,2019-05-06,36500,30,12,Case IH,1255 Front-Fold Early Riser,Soybeans,Pioneer Premium,TRUE,2018,No-Till,FALSE,0,FALSE,0,50,Herbicide:Resicore,Herbicide:AAtrex 4L+Atrazine,NA,NA,NA,NA,NA,NA,NA,31500,253,54,120,S:20lbs,NA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,TRUE,2,FALSE,0,TRUE,Underground Tile,5,No-Till,Case IH,5140,31,2019-10-24,30,28356,2.5,1.6274,470.9239,289.3719,First Check,No recheck required,0,2.5,0,0,0
162*,19,241.0394,IL,"F:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Class Non-Irrigated Class",110,2019-04-26,36000,30,24,Case IH,1250,Soybeans,NA,FALSE,0,Strip-Till,FALSE,0,FALSE,0,70,Herbicide:Callisto Xtra,Herbicide:Sequence,NA,NA,NA,NA,NA,NA,NA,36000,185,200,300,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,FALSE,0,FALSE,0,FALSE,NA,0,Strip-Till,Case IH,2388,100,2019-09-19,30,24160,2.5,1.3866,334.2253,241.0394,First Check,No recheck required,0,2.5,0,0,0
57,3,280.7999,OH,G:No-Till Irrigated Class,108,2019-05-06,36500,30,12,Case IH,1255 Front-Fold Early Riser,Soybeans,PONCHO 250,TRUE,2018,No-Till,FALSE,0,FALSE,0,50,Herbicide:Resicore,Herbicide:AAtrex 4L+Atrazine,NA,NA,NA,NA,NA,NA,NA,31500,235,54,120,S:20lbs,NA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,TRUE,2,FALSE,0,TRUE,Underground Tile,4,No-Till,Case IH,5140,31,2019-10-24,30,28356,2.5,1.6274,456.9738,280.7999,First Check,No recheck required,0,2.5,0,0,0
83*,1,278.6133,IA,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",112,2019-04-26,34000,30,24,John Deere,1775NT,Corn,Acceleron+Poncho 250,TRUE,2017,Minimum-Till,TRUE,1,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34000,73,0,0,NA,Swine:3500gal,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,TRUE,1,TRUE,2,TRUE,Sprinkler,8,Minimum-Till,John Deere,S780,154,2019-11-18,30,35696,2.5,2.0487,570.795,278.6133,First Check,No recheck required,0,2.5,0,0,0
96*,12*,269.6056,IL,"F:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Class Non-Irrigated Class",110,2019-04-26,36000,30,24,Case IH,1250,Soybeans,NA,FALSE,0,Strip-Till,FALSE,0,FALSE,0,30,Herbicide:Callisto Xtra,Herbicide:Sequence,NA,NA,NA,NA,NA,NA,NA,36000,185,200,300,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,FALSE,0,FALSE,0,FALSE,NA,0,Strip-Till,Case IH,2388,100,2019-09-19,30,22296,2.5,1.2796,344.9873,269.6056,First Check,No recheck required,0,2.5,0,0,0
43*,4*,278.1539,IL,"F:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Class Non-Irrigated Class",120,2019-04-26,40000,30,24,Case IH,1250,Soybeans,NA,FALSE,0,Strip-Till,FALSE,0,FALSE,0,70,Herbicide:Sequence,Herbicide:Callisto Xtra,NA,NA,NA,NA,NA,NA,NA,40000,185,200,300,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,FALSE,0,FALSE,0,FALSE,NA,0,Strip-Till,Case IH,2388,100,2019-09-19,30,22096,2.5,1.2681,352.727,278.1539,First Check,No recheck required,0,2.5,0,0,0
62*,5,274.7911,IL,"F:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Class Non-Irrigated Class",114,2019-04-26,38000,30,24,Case IH,1250,Soybeans,NA,FALSE,0,Strip-Till,FALSE,0,FALSE,0,70,Herbicide:Sequence,Herbicide:Callisto Xtra,NA,NA,NA,NA,NA,NA,NA,38000,185,200,300,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,FALSE,0,FALSE,0,FALSE,NA,0,Strip-Till,Case IH,2388,100,2019-09-19,30,21824,2.5,1.2525,344.1758,274.7911,First Check,No recheck required,0,2.5,0,0,0
66*,14*,277.9773,IL,B:Conventional Non-Irrigated Class,112,2019-06-02,36000,30,24,Case IH,1250,Soybeans,Amplify L,FALSE,0,Conventional,TRUE,1,FALSE,0,0,Herbicide:Sequence,Herbicide:Callisto Xtra,Herbicide:Bicep II Magnum,NA,NA,NA,NA,NA,NA,38000,225,5,80,B:2,NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,FALSE,0,FALSE,0,FALSE,NA,0,Conventional,Case IH,2388,40,2019-10-22,30,28080,2.5,1.6116,447.9882,277.9773,First Check,No recheck required,0,2.5,0,0,0
175*,*,262.3763,IA,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",113,2019-04-26,36000,30,24,John Deere,1775NT,Corn,Cruiser MAX,TRUE,2017,Minimum-Till,TRUE,1,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34250,73,0,0,NA,Swine:3500gal,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,TRUE,1,TRUE,2,TRUE,Sprinkler,8,Minimum-Till,John Deere,S780,154,2019-11-18,30,40960,2.5,2.3508,616.7942,262.3763,First Check,No recheck required,0,2.5,0,0,0
259*,23*,235.9678,MS,I:Conventional Irrigated Class,118,2019-04-05,36000,30,16,John Deere,1700 MaxEmergePlus Vacuum,Cotton,NA,FALSE,0,Conventional,TRUE,2,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34000,260,100,100,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,TRUE,2,FALSE,0,TRUE,Furrow,9,Conventional,John Deere,686,65,2019-08-29,30,26976,2.5,1.5482,365.3254,235.9678,First Check,No recheck required,0,2.5,0,0,0
184,14,235.408,NE,C:No-Till Non-Irrigated Class,112,2019-04-25,36000,30,16,John Deere,1990 CCS,Soybeans,Poncho 1250+Raxil,TRUE,2016,No-Till,FALSE,0,FALSE,0,50,Herbicide:Bicep,NA,NA,NA,NA,NA,NA,NA,NA,36000,300,0,0,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,1,FALSE,0,FALSE,NA,0,No-Till,John Deere,S670,80,2019-09-25,30,30232,2.5,1.7351,408.4565,235.408,First Check,No recheck required,0,2.5,0,0,0
287*,25,227.7368,MS,I:Conventional Irrigated Class,111,2019-04-10,36000,30,16,John Deere,1700 MaxEmergePlus Vacuum,Cotton,NA,FALSE,0,Conventional,TRUE,2,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,250,100,100,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,FALSE,0,TRUE,Furrow,9,Conventional,John Deere,686,74,2019-08-22,30,30304,2.5,1.7392,396.0799,227.7368,First Check,No recheck required,0,2.5,0,0,0
148,10,252.0465,NE,C:No-Till Non-Irrigated Class,111,2019-04-25,36000,30,16,John Deere,1790 CCS,Soybeans,Poncho 1250+VOTiVO,TRUE,2016,No-Till,FALSE,0,FALSE,0,50,Herbicide:Bicep,NA,NA,NA,NA,NA,NA,NA,NA,36000,300,0,0,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,1,FALSE,0,FALSE,NA,0,No-Till,John Deere,S670,80,2019-09-25,30,30040,2.5,1.7241,434.5533,252.0465,First Check,No recheck required,0,2.5,0,0,0
148,38,229.8965,MI,A:Conventional Non-Irrigated Class,107,2019-05-24,34000,30,12,John Deere,1760 MaxEmerge Plus Vacuum,Soybeans,Avicta,FALSE,0,Conventional,TRUE,1,TRUE,1,0,Herbicide:Atrazine+Hornet,NA,NA,NA,NA,NA,NA,NA,NA,34200,280,52,180,NA,Cattle:10000gal,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,TRUE,1,FALSE,0,FALSE,NA,0,Conventional,John Deere,9500,52,2019-11-04,30,26040,2.5,1.4945,343.5803,229.8965,First Check,No recheck required,0,2.5,0,0,0
65,17,278.2227,IA,B:Conventional Non-Irrigated Class,111,2019-05-24,36000,30,16,John Deere,1790 CCS,Soybeans,lumivia,TRUE,2018,Conventional,TRUE,1,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34000,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,0,Conventional,John Deere,S680,80,2019-10-28,30,26360,2.5,1.5129,420.9231,278.2227,First Check,No recheck required,0,2.5,0,0,0
13,2,299.8291,IA,B:Conventional Non-Irrigated Class,113,2019-05-24,34000,30,16,John Deere,1790 CCS,Soybeans,lumivia,TRUE,2018,Conventional,TRUE,1,FALSE,0,0,Herbicide:Cinch ATZ,Herbicide:Atrazine 4L,NA,NA,NA,NA,NA,NA,NA,32000,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,0,Conventional,John Deere,S780,74,2019-11-13,30,36496,2.5,2.0946,628.022,299.8291,First Check,No recheck required,0,2.5,0,0,0
82*,1,283.4117,IA,I:Conventional Irrigated Class,113,2019-04-20,37000,30,12,John Deere,1770NT,Corn,Poncho 1250+VOTiVO,TRUE,2018,Conventional,TRUE,1,TRUE,1,0,Insecticide:Force 3.0,Herbicide:Resicore,Herbicide:Atrazine,Herbicide:Abundit,Fungicide:Approch Prima,NA,NA,NA,NA,35500,225,100,100,NA,NA,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2,FALSE,0,TRUE,3,TRUE,Sprinkler,10,Conventional,John Deere,9560 STS,110,2019-10-25,30,25656,2.5,1.4725,417.3238,283.4117,First Check,No recheck required,0,2.5,0,0,0
218*,5,249.8746,IA,I:Conventional Irrigated Class,112,2019-05-03,37000,30,12,John Deere,1770NT,Corn,Poncho 1250+VOTiVO,TRUE,2017,Conventional,TRUE,1,TRUE,1,0,Insecticide:Force 3.0,Herbicide:Resicore,Herbicide:Atrazine,Herbicide:Abundit,Fungicide:Approch Prima,NA,NA,NA,NA,35500,225,100,100,NA,NA,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2,FALSE,0,TRUE,3,TRUE,Sprinkler,10,Conventional,John Deere,9560 STS,110,2019-10-25,30,27672,2.5,1.5882,396.8508,249.8746,First Check,No recheck required,0,2.5,0,0,0
175*,4,259.1174,IA,I:Conventional Irrigated Class,109,2019-04-20,37000,30,12,John Deere,1770NT,Corn,Poncho 1250+VOTiVO,TRUE,2017,Conventional,TRUE,1,TRUE,1,0,Insecticide:Force 3.0,Herbicide:Resicore,Herbicide:Atrazine,Herbicide:Abundit,Fungicide:Approch Prima,NA,NA,NA,NA,35500,225,100,100,NA,NA,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2,FALSE,0,TRUE,3,TRUE,Sprinkler,8,Conventional,John Deere,9560 STS,110,2019-10-23,30,26784,2.5,1.5372,398.3153,259.1174,First Check,No recheck required,0,2.5,0,0,0
241,32,253.7857,MN,B:Conventional Non-Irrigated Class,108,2019-04-23,36000,30,24,John Deere,DB60,Soybeans,laudis,FALSE,0,Conventional,TRUE,1,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34000,220,225,225,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,1,FALSE,0,FALSE,NA,0,Conventional,John Deere,9770 STS,143,2019-11-04,30,26920,2.5,1.545,392.0989,253.7857,First Check,No recheck required,0,2.5,0,0,0
362,29,147.1837,MS,I:Conventional Irrigated Class,118,2019-04-01,36000,38,12,John Deere,1700 MaxEmergePlus Vacuum,Cotton,NA,FALSE,0,Conventional,TRUE,2,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34000,250,100,100,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,TRUE,2,FALSE,0,TRUE,Furrow,9,Conventional,John Deere,688,100,2019-08-31,38,115200,3.1667,8.3747,1232.6192,147.1837,First Check,No recheck required,0,3.1667,0,0,0
323*,6*,148.2544,MS,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",118,2019-04-01,36000,38,12,John Deere,1700 MaxEmergePlus Vacuum,Cotton,NA,FALSE,0,Minimum-Till,TRUE,2,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34000,250,100,100,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,TRUE,2,FALSE,0,TRUE,Furrow,12,Minimum-Till,John Deere,686,92,2019-08-29,38,108000,3.1667,7.8513,1163.9899,148.2544,First Check,No recheck required,0,3.1667,0,0,0
365*,30,139.4927,MS,I:Conventional Irrigated Class,120,2019-04-02,36000,38,12,John Deere,1700 MaxEmergePlus Vacuum,Cotton,NA,FALSE,0,Conventional,TRUE,2,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,32000,250,100,100,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,TRUE,2,FALSE,0,TRUE,Furrow,9,Conventional,John Deere,686,103,2019-08-29,38,107280,3.1667,7.799,1087.9036,139.4927,First Check,No recheck required,0,3.1667,0,0,0
366*,31,136.362,MS,I:Conventional Irrigated Class,118,2019-04-03,36000,38,12,John Deere,1700 MaxEmergePlus,Cotton,NA,FALSE,0,Conventional,TRUE,2,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,250,100,100,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,TRUE,2,FALSE,0,TRUE,Furrow,12,Conventional,John Deere,686,82,2019-08-29,38,105600,3.1667,7.6768,1046.8238,136.362,First Check,No recheck required,0,3.1667,0,0,0
139*,*,267.4844,MS,I:Conventional Irrigated Class,117,2019-04-23,40000,30,16,John Deere,1720 MaxEmerge XP,Soybeans,Acceleron+Poncho 250,TRUE,2018,Conventional,TRUE,2,TRUE,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39000,248,138,92,S:21lbs,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,4,FALSE,0,FALSE,0,TRUE,Furrow,4,Conventional,Case IH,8240,50,2019-08-30,30,21816,2.5,1.2521,334.9172,267.4844,First Check,No recheck required,0,2.5,0,0,0
416*,59,224.7667,OH,B:Conventional Non-Irrigated Class,114,2019-05-15,36000,30,12,Case IH,1250 Front-Fold Early Riser,Soybeans,Acceleron+Poncho 250,TRUE,2018,Conventional,TRUE,1,FALSE,0,0,Herbicide:Volley ATZ,Herbicide:Roundup PowerMax,Herbicide:Diablo,Fungicide:Fortix,NA,NA,NA,NA,NA,36000,210,100,300,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,TRUE,1,FALSE,0,FALSE,NA,0,Conventional,Case IH,Axial-Flow 5088,52,2019-10-14,30,24268.8,2.5,1.3928,313.0551,224.7667,First Check,No recheck required,0,2.5,0,0,0
108*,*,277.7839,MS,I:Conventional Irrigated Class,118,2019-04-23,40000,30,16,John Deere,1720 MaxEmerge XP,Soybeans,Acceleron+Poncho 250,TRUE,2018,Conventional,TRUE,2,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39000,248,138,92,S:21lbs,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,4,FALSE,0,FALSE,0,TRUE,Furrow,4,Conventional,Case IH,8240,50,2019-08-30,30,21816,2.5,1.2521,347.8132,277.7839,First Check,No recheck required,0,2.5,0,0,0
368*,33,131.6756,MS,I:Conventional Irrigated Class,111,2019-04-04,36000,38,12,John Deere,1700 MaxEmergePlus Vacuum,Cotton,NA,FALSE,0,Conventional,TRUE,2,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36000,240,100,100,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,TRUE,2,FALSE,0,TRUE,Furrow,9,Conventional,John Deere,686,100,2019-08-29,38,112800,3.1667,8.2003,1079.7798,131.6756,First Check,No recheck required,0,3.1667,0,0,0
361*,28*,151.9984,MS,I:Conventional Irrigated Class,118,2019-04-02,36000,38,12,John Deere,1700 MaxEmergePlus Vacuum,Cotton,NA,FALSE,0,Conventional,TRUE,2,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34000,250,100,100,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,TRUE,2,FALSE,0,TRUE,Furrow,9,Conventional,John Deere,686,80,2019-08-29,38,102000,3.1667,7.4151,1127.0837,151.9984,First Check,No recheck required,0,3.1667,0,0,0
367*,32,132.0185,MS,I:Conventional Irrigated Class,120,2019-04-03,36000,38,12,John Deere,1700 MaxEmergePlus Vacuum,Cotton,NA,FALSE,0,Conventional,TRUE,2,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,250,100,100,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,TRUE,2,FALSE,0,TRUE,Furrow,9,Conventional,John Deere,686,97,2019-08-29,38,115200,3.1667,8.3747,1105.6154,132.0185,First Check,No recheck required,0,3.1667,0,0,0
156*,*,263.623,MS,I:Conventional Irrigated Class,117,2019-04-23,40000,30,16,John Deere,1720 MaxEmerge XP,Soybeans,Acceleron+Poncho 250,TRUE,2018,Conventional,TRUE,2,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39000,248,138,92,S:21lbs,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,4,FALSE,0,FALSE,0,TRUE,Furrow,4,Conventional,Case IH,8240,50,2019-08-30,30,21816,2.5,1.2521,330.0824,263.623,First Check,No recheck required,0,2.5,0,0,0
243*,36*,253.5116,OH,B:Conventional Non-Irrigated Class,114,2019-05-15,36000,30,12,Case IH,1250 Front-Fold Early Riser,Soybeans,Acceleron+Poncho 250,TRUE,2018,Conventional,TRUE,1,FALSE,0,0,Herbicide:Volley ATZ,Herbicide:Roundup PowerMax,Herbicide:Diablo,Fungicide:Fortix,NA,NA,NA,NA,NA,36000,210,100,300,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,TRUE,1,FALSE,0,FALSE,NA,0,Conventional,Case IH,Axial-Flow 5088,40,2019-10-21,30,30909.6,2.5,1.774,449.7295,253.5116,First Check,No recheck required,0,2.5,0,0,0
478,76,197.1748,OH,B:Conventional Non-Irrigated Class,114,2019-05-16,36000,30,16,Kinze,3660,Soybeans,Acceleron+Poncho 250,TRUE,2018,Conventional,TRUE,1,FALSE,0,0,Herbicide:Harness Xtra 5.6L,Herbicide:Roundup PowerMax,Fungicide:Fortix,NA,NA,NA,NA,NA,NA,36000,220,150,200,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,TRUE,1,FALSE,0,FALSE,NA,0,Conventional,New Holland,CR7090,65,2019-11-06,30,26102.4,2.5,1.4981,295.3876,197.1748,First Check,No recheck required,0,2.5,0,0,0
476,75,199.0977,OH,B:Conventional Non-Irrigated Class,114,2019-05-16,36000,30,16,Kinze,3660,Soybeans,Acceleron+Poncho 250,TRUE,2018,Conventional,TRUE,1,FALSE,0,0,Herbicide:Harness Xtra 5.6L,Herbicide:Roundup PowerMax,Fungicide:Fortix,NA,NA,NA,NA,NA,NA,36000,220,150,200,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,TRUE,1,FALSE,0,FALSE,NA,0,Conventional,New Holland,CR7090,62,2019-11-06,30,26393.2,2.5,1.5148,301.5932,199.0977,First Check,No recheck required,0,2.5,0,0,0
226,44,175.5231,OH,D:No-Till Non-Irrigated Class,114,2019-06-01,36000,30,12,John Deere,1770 NT CCS,Soybeans,Acceleron+Poncho 250,TRUE,2018,No-Till,FALSE,0,FALSE,0,85,Herbicide:Harness Xtra 5.6L,Herbicide:Roundup PowerMax,Herbicide:Diablo,Fungicide:Fortix,NA,NA,NA,NA,NA,36000,220,150,200,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,TRUE,1,FALSE,0,FALSE,NA,0,No-Till,John Deere,S550,62,2019-11-04,30,41476.8,2.5,2.3804,417.8153,175.5231,First Check,No recheck required,0,2.5,0,0,0
122*,54,248.3566,IA,D:No-Till Non-Irrigated Class,115,2019-04-23,32000,30,12,John Deere,1760,Soybeans,NA,TRUE,2018,No-Till,FALSE,0,FALSE,0,50,Herbicide:Keystone,Herbicide:Parazone 3SL,Herbicide:Realm Q,Herbicide:Callisto,Herbicide:Glyphosate,Fungicide:Approach,NA,NA,NA,31000,185,75,75,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,TRUE,1,FALSE,0,FALSE,NA,0,No-Till,John Deere,9670 STS,80,2019-11-18,30,34317.6,2.5,1.9696,489.1631,248.3566,First Check,No recheck required,0,2.5,0,0,0
120*,52*,248.9874,IA,D:No-Till Non-Irrigated Class,118,2019-04-23,32000,30,12,John Deere,1760,Soybeans,NA,TRUE,2018,No-Till,FALSE,0,FALSE,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,31000,185,75,75,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,1,TRUE,1,FALSE,0,FALSE,NA,0,No-Till,John Deere,9670 STS,80,2019-11-19,30,29481.6,2.5,1.692,421.2866,248.9874,First Check,No recheck required,0,2.5,0,0,0
75*,18,279.8779,NE,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",118,2019-05-14,40000,30,16,John Deere,1720 Stack-Fold MaxEmerge Plus,Soybeans,Amplify D+Poncho,TRUE,2018,Strip-Till,FALSE,0,FALSE,0,50,Herbicide:Resicore,Herbicide:Atrazine 4L,Herbicide:Roundup PowerMax,NA,NA,NA,NA,NA,NA,39500,364,57,10,"B:6pt, Zn:1pt, S:43lbs, Mn:3pt",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,1,TRUE,2,TRUE,Sprinkler,2,Strip-Till,New Holland,CR7090,140,2019-10-24,30,22784,2.5,1.3076,365.9683,279.8779,First Check,No recheck required,0,2.5,0,0,0
62*,15,284.6561,NE,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",120,2019-05-13,40000,30,16,John Deere,1720 Stack-Fold MaxEmerge Plus,Soybeans,Acceleron,TRUE,2018,Strip-Till,FALSE,0,FALSE,0,50,Herbicide:Resicore,Herbicide:Atrazine 4L,Herbicide:Roundup PowerMax,NA,NA,NA,NA,NA,NA,39600,336,57,43,"B:6pt, Zn:1pt, S:43lbs, Mn:3pt",NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,TRUE,1,TRUE,2,TRUE,Sprinkler,3,Strip-Till,New Holland,CR7090,98,2019-10-24,30,23568,2.5,1.3526,385.0258,284.6561,First Check,No recheck required,0,2.5,0,0,0
56*,13*,286.4102,NE,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",118,2019-05-14,40000,30,16,John Deere,1720 Stack-Fold MaxEmerge Plus,Soybeans,Amplify D+Poncho,TRUE,2018,Strip-Till,FALSE,0,FALSE,0,50,Herbicide:Resicore,Herbicide:Atrazine 4L,Herbicide:Roundup PowerMax,NA,NA,NA,NA,NA,NA,39500,336,57,10,"B:6pt, Zn:1pt, S:43lbs, Mn:3pt",NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,TRUE,1,TRUE,2,TRUE,Sprinkler,3,Strip-Till,New Holland,CR7090,98,2019-10-24,30,23632,2.5,1.3563,388.4582,286.4102,First Check,No recheck required,0,2.5,0,0,0
133*,47,269.2087,NE,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",116,2019-05-14,40000,30,16,John Deere,1720 Stack-Fold MaxEmerge Plus,Soybeans,Acceleron+Poncho 250,TRUE,2018,Strip-Till,FALSE,0,FALSE,0,50,Herbicide:Resicore,Herbicide:Atrazine 4L,Herbicide:Roundup PowerMax,NA,NA,NA,NA,NA,NA,39400,364,57,10,"B:6pt, Zn:1pt, S:43lbs, Mn:3pt",NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,TRUE,1,TRUE,2,TRUE,Sprinkler,2,Strip-Till,New Holland,CR7090,140,2019-10-24,30,22560,2.5,1.2948,348.5714,269.2087,First Check,No recheck required,0,2.5,0,0,0
46*,10,288.2894,NE,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",115,2019-05-02,34000,30,16,John Deere,1720 CCS Stack-Fold,Soybeans,Poncho 1250+VOTiVO,TRUE,2018,Ridge-Till,TRUE,1,FALSE,0,40,Herbicide:Resicore,Herbicide:Atrazine 4L,NA,NA,NA,NA,NA,NA,NA,32000,270,80,60,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,TRUE,3,FALSE,0,TRUE,Furrow,9,Ridge-Till,John Deere,S680,10,2019-10-23,30,39033.6,2.5,2.2402,645.8259,288.2894,First Check,No recheck required,0,2.5,0,0,0
74*,17,279.9412,NE,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",NA,2019-05-02,34000,30,16,John Deere,1720 CCS Stack-Fold,Soybeans,Poncho 1250+VOTiVO,TRUE,2018,Ridge-Till,TRUE,1,FALSE,0,40,Herbicide:Resicore,Herbicide:Atrazine 4L,NA,NA,NA,NA,NA,NA,NA,32000,270,80,60,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,TRUE,3,FALSE,0,TRUE,Furrow,9,Ridge-Till,John Deere,S680,10,2019-10-23,30,39033.6,2.5,2.2402,627.1243,279.9412,First Check,No recheck required,0,2.5,0,0,0
